410;148;202;160;land;true;mountain;1
411;171;209;252;land;false;plains;1
412;229;235;143;land;true;plains;1
413;133;184;204;land;false;forest;1
414;214;247;245;land;true;forest;1
415;220;250;233;land;true;forest;1
416;205;196;195;land;true;forest;1
417;122;239;253;land;false;jungle;1
418;132;232;186;land;true;forest;1
419;144;189;237;land;false;plains;1
420;230;197;232;land;false;forest;1
421;244;170;223;land;true;plains;1
422;254;159;228;land;false;forest;1
423;247;244;142;land;false;plains;1
424;163;203;180;land;false;plains;1
425;104;189;212;land;false;forest;1
426;159;228;154;land;true;forest;1
427;92;231;219;land;false;plains;1
428;101;168;243;land;false;forest;1
429;222;172;211;land;false;forest;1
430;139;218;224;land;true;jungle;1
431;123;222;221;land;false;jungle;1
432;225;210;226;land;false;plains;1
433;167;226;123;land;false;forest;1
434;232;243;213;land;false;plains;1
435;201;165;157;land;false;forest;1
436;145;199;208;land;false;jungle;1
437;245;128;237;land;true;forest;1
438;119;203;232;land;false;plains;1
439;250;152;103;land;false;forest;1
440;149;225;200;land;false;forest;1
441;110;237;196;land;false;plains;1
442;152;143;245;land;true;plains;1
443;204;236;223;land;false;plains;1
444;69;228;212;land;false;forest;1
445;248;120;155;land;false;forest;1
446;107;216;215;land;true;forest;1
447;111;208;214;land;false;forest;1
448;158;242;253;land;false;plains;1
449;252;148;143;land;false;forest;1
450;145;244;206;land;true;plains;1
451;240;198;90;land;false;plains;1
452;154;199;208;land;false;plains;1
453;214;195;105;land;false;jungle;1
454;184;163;160;land;false;plains;1
455;177;237;172;land;false;plains;1
456;120;194;214;land;false;plains;1
457;249;83;192;land;false;forest;1
458;238;135;210;land;true;jungle;1
459;225;202;102;land;false;jungle;1
460;159;205;183;land;false;forest;1
461;50;238;215;land;true;plains;1
462;244;232;139;land;false;jungle;1
463;203;245;68;land;true;forest;1
464;238;224;178;land;false;marsh;1
465;203;207;242;land;false;desert;1
466;135;205;235;land;false;plains;1
467;166;244;99;land;false;plains;1
468;90;234;211;land;false;forest;1
469;184;205;166;land;true;forest;1
470;204;148;160;land;false;forest;1
471;244;239;161;land;true;plains;1
472;252;70;208;land;false;jungle;1
473;200;149;201;land;false;plains;1
474;203;103;199;land;false;plains;1
475;161;243;207;land;true;jungle;1
476;56;232;236;land;false;forest;1
477;215;201;220;land;true;jungle;1
478;146;221;139;land;false;forest;1
479;170;253;235;land;false;plains;1
480;226;235;123;land;false;desert;1
481;86;244;180;land;false;mountain;1
482;253;240;217;land;false;mountain;1
483;254;242;73;land;true;jungle;1
484;71;253;201;land;false;plains;1
485;181;100;228;land;false;forest;1
486;120;150;239;land;false;plains;1
487;181;230;245;land;false;forest;1
488;230;246;79;land;false;plains;1
489;114;235;172;land;false;plains;1
490;234;169;149;land;true;hills;1
491;253;167;163;land;true;plains;1
492;180;236;154;land;true;jungle;1
493;105;246;195;land;false;forest;1
494;247;169;154;land;true;forest;1
495;140;156;220;land;false;plains;1
496;167;212;173;land;false;plains;1
497;220;126;169;land;false;plains;1
498;230;178;196;land;false;plains;1
499;252;8;248;land;false;plains;1
500;166;199;185;land;false;forest;1
501;206;244;217;land;true;marsh;1
502;209;172;253;land;true;plains;1
503;121;200;192;land;false;plains;1
504;121;186;201;land;false;plains;1
505;226;250;142;land;true;plains;1
506;242;182;109;land;false;mountain;1
507;139;164;200;land;true;plains;1
508;67;225;243;land;false;desert;1
509;194;168;172;land;false;desert;1
510;183;194;178;land;false;mountain;1
511;173;183;204;land;true;forest;1
512;134;213;197;land;true;plains;1
513;156;207;190;land;false;plains;1
514;125;153;246;land;false;plains;1
515;123;194;246;land;false;plains;1
516;225;192;211;land;false;plains;1
517;241;222;132;land;true;plains;1
518;194;77;237;land;true;mountain;1
519;253;250;216;land;false;forest;1
520;167;252;117;land;false;forest;1
521;195;207;178;land;true;forest;1
522;166;229;183;land;false;plains;1
523;176;219;243;land;false;marsh;1
524;244;28;248;land;false;plains;1
525;151;240;229;land;true;mountain;1
526;139;169;239;land;false;plains;1
527;118;242;218;land;false;forest;1
528;236;248;168;land;false;mountain;1
529;216;199;94;land;false;forest;1
530;133;253;144;land;false;hills;1
531;95;252;199;land;false;plains;1
532;189;124;239;land;true;forest;1
533;145;198;210;land;false;plains;1
534;203;250;162;land;true;forest;1
535;224;192;219;land;true;plains;1
536;115;206;252;land;false;plains;1
537;203;216;242;land;false;plains;1
538;201;188;184;land;false;forest;1
539;209;129;244;land;false;plains;1
540;101;227;189;land;false;plains;1
541;181;246;246;land;false;jungle;1
542;204;242;190;land;true;plains;1
543;172;212;190;land;true;forest;1
544;121;240;204;land;false;forest;1
545;160;133;222;land;false;forest;1
546;234;178;192;land;true;plains;1
547;122;216;195;land;false;plains;1
548;155;120;231;land;false;forest;1
549;242;236;253;land;false;forest;1
550;140;206;211;land;true;plains;1
551;111;181;239;land;false;mountain;1
552;205;203;235;land;false;plains;1
553;209;225;204;land;false;jungle;1
554;167;239;151;land;true;jungle;1
555;188;219;232;land;true;desert;1
556;150;213;188;land;true;plains;1
557;196;237;117;land;false;jungle;1
558;242;144;143;land;false;mountain;1
559;211;174;181;land;true;jungle;1
560;242;237;73;land;false;plains;1
561;121;203;199;land;false;forest;1
562;250;177;199;land;false;forest;1
563;214;181;248;land;false;plains;1
564;240;234;208;land;false;plains;1
565;221;205;187;land;false;plains;1
566;250;117;176;land;false;mountain;1
567;148;249;200;land;true;jungle;1
568;228;198;141;land;true;plains;1
569;171;86;248;land;false;forest;1
570;248;243;101;land;false;forest;1
571;194;146;170;land;false;forest;1
572;184;241;251;land;false;plains;1
573;182;107;233;land;false;jungle;1
574;241;156;201;land;false;forest;1
575;158;192;162;land;true;jungle;1
576;95;214;232;land;false;forest;1
577;246;219;137;land;false;forest;1
578;153;190;169;land;false;plains;1
579;153;237;142;land;false;jungle;1
580;70;222;231;land;false;forest;1
581;185;144;191;land;true;forest;1
582;239;188;125;land;true;urban;1
583;170;242;233;land;false;jungle;1
584;224;119;204;land;false;plains;1
585;173;239;93;land;true;forest;1
586;75;231;228;land;true;forest;1
587;229;173;230;land;false;forest;1
588;164;159;214;land;true;plains;1
589;107;191;253;land;false;plains;1
590;248;240;48;land;false;forest;1
591;239;163;167;land;false;jungle;1
592;237;176;197;land;true;plains;1
593;84;212;232;land;false;plains;1
594;228;139;244;land;false;plains;1
595;216;37;254;land;true;plains;1
596;217;172;133;land;true;plains;1
597;234;178;97;land;false;forest;1
598;183;218;227;land;true;forest;1
599;234;180;143;land;false;jungle;1
600;132;177;211;land;false;plains;1
601;245;222;83;land;false;jungle;1
602;184;106;214;land;false;plains;1
603;117;190;199;land;true;plains;1
604;59;202;246;land;true;plains;1
605;17;250;248;land;false;forest;1
606;250;252;31;land;true;urban;1
607;165;220;152;land;false;forest;1
608;207;243;226;land;true;forest;1
609;75;205;229;land;false;plains;1
610;224;150;138;land;true;plains;1
611;248;53;245;land;false;plains;1
612;201;166;139;land;false;plains;1
613;196;167;160;land;false;plains;1
614;254;202;157;land;false;jungle;1
615;226;192;229;land;false;jungle;1
616;175;218;226;land;false;forest;1
617;247;199;103;land;false;hills;1
618;243;105;209;land;false;plains;1
619;250;108;208;land;false;hills;1
620;237;164;118;land;true;plains;1
621;238;132;179;land;false;plains;1
622;104;248;247;land;false;forest;1
623;176;171;242;land;true;forest;1
624;253;197;91;land;false;plains;1
625;224;209;68;land;false;plains;1
626;214;141;195;land;false;forest;1
627;241;217;54;land;false;plains;1
628;222;225;101;land;true;jungle;1
629;169;247;243;land;false;plains;1
630;231;188;139;land;false;jungle;1
631;228;200;243;land;false;jungle;1
632;218;78;219;land;false;forest;1
633;238;142;229;land;false;plains;1
634;235;225;224;land;false;plains;1
635;236;245;246;land;true;plains;1
636;232;45;240;land;false;plains;1
637;216;241;61;land;false;plains;1
638;244;234;138;land;true;jungle;1
639;241;199;180;land;false;plains;1
640;146;224;211;land;false;plains;1
641;108;228;193;land;true;forest;1
642;212;169;216;land;true;mountain;1
643;82;212;228;land;false;jungle;1
644;124;212;212;land;false;plains;1
645;250;137;174;land;false;plains;1
646;138;198;189;land;true;forest;1
647;215;172;236;land;true;jungle;1
648;133;184;223;land;true;forest;1
649;206;192;249;land;false;forest;1
650;203;109;229;land;false;jungle;1
651;236;202;159;land;true;plains;1
652;220;113;178;land;false;jungle;1
653;145;139;224;land;false;hills;1
654;243;229;251;land;true;forest;1
655;210;246;100;land;false;plains;1
656;202;161;153;land;false;plains;1
657;253;2;254;land;false;plains;1
658;238;27;252;land;false;forest;1
659;187;102;254;land;false;forest;1
660;233;136;224;land;false;plains;1
661;129;253;221;land;false;plains;1
662;238;205;245;land;false;plains;1
663;251;229;99;land;false;plains;1
664;176;207;177;land;false;forest;1
665;151;243;173;land;false;forest;1
666;253;151;159;land;true;plains;1
667;144;247;162;land;false;mountain;1
668;230;175;122;land;false;plains;1
669;249;75;246;land;false;plains;1
670;109;179;213;land;true;plains;1
671;199;207;244;land;true;plains;1
672;114;242;187;land;false;plains;1
673;247;211;196;land;false;forest;1
674;181;85;244;land;false;plains;1
675;241;203;63;land;false;forest;1
676;248;96;248;land;false;forest;1
677;148;113;253;land;false;plains;1
678;251;234;253;land;true;forest;1
679;210;220;214;land;false;hills;1
680;209;115;216;land;false;plains;1
681;170;141;216;land;true;forest;1
682;143;202;203;land;false;plains;1
683;226;218;231;land;true;plains;1
684;37;244;243;land;true;marsh;1
685;61;249;195;land;true;plains;1
686;240;63;239;land;true;plains;1
687;118;161;231;land;true;mountain;1
688;217;178;134;land;false;mountain;1
689;196;238;220;land;true;plains;1
690;193;215;195;land;false;mountain;1
691;12;248;252;land;false;forest;1
692;250;136;230;land;true;marsh;1
693;205;87;212;land;true;jungle;1
694;207;156;164;land;false;plains;1
695;239;245;100;land;false;plains;1
696;128;239;198;land;true;forest;1
697;238;117;177;land;false;plains;1
698;226;236;192;land;false;plains;1
699;246;119;253;land;false;mountain;1
700;251;240;252;land;false;forest;1
701;172;228;128;land;false;jungle;1
702;211;198;245;land;true;jungle;1
703;204;62;236;land;false;plains;1
704;222;100;206;land;false;marsh;1
705;254;227;170;land;false;plains;1
706;240;116;206;land;false;jungle;1
707;55;249;220;land;false;plains;1
708;193;235;254;land;false;jungle;1
709;169;167;230;land;true;forest;1
710;245;169;145;land;false;jungle;1
711;150;165;227;land;false;jungle;1
712;244;193;188;land;false;plains;1
713;230;143;149;land;false;forest;1
714;243;215;178;land;true;jungle;1
715;226;165;145;land;true;forest;1
716;244;251;111;land;false;hills;1
717;239;163;236;land;false;plains;1
718;232;240;39;land;false;plains;1
719;209;211;159;land;false;plains;1
720;95;183;231;land;true;forest;1
721;191;145;244;land;true;jungle;1
722;206;120;204;land;false;forest;1
723;237;245;140;land;false;mountain;1
724;185;213;206;land;true;plains;1
725;252;180;217;land;true;forest;1
726;253;24;226;land;true;forest;1
727;218;155;163;land;false;forest;1
728;173;235;148;land;false;jungle;1
729;226;232;87;land;true;plains;1
730;171;193;225;land;true;forest;1
731;191;201;211;land;false;plains;1
732;104;160;240;land;false;plains;1
733;143;227;131;land;true;jungle;1
734;244;170;142;land;true;plains;1
735;233;212;179;land;false;forest;1
736;217;234;153;land;false;mountain;1
737;207;238;179;land;false;jungle;1
738;238;249;253;land;false;forest;1
739;125;207;172;land;false;plains;1
740;212;246;206;land;false;plains;1
741;216;87;234;land;true;forest;1
742;107;232;163;land;false;plains;1
743;254;113;231;land;true;forest;1
744;183;94;248;land;false;mountain;1
745;198;153;240;land;true;forest;1
746;249;241;125;land;true;plains;1
747;237;181;247;land;true;jungle;1
748;226;124;215;land;true;plains;1
749;74;199;236;land;false;plains;1
750;196;170;203;land;false;plains;1
751;194;227;185;land;false;forest;1
752;218;240;114;land;true;plains;1
753;242;145;135;land;false;plains;1
754;220;232;118;land;false;mountain;1
755;236;243;173;land;false;plains;1
756;209;243;80;land;false;forest;1
757;246;110;233;land;true;plains;1
758;158;239;109;land;true;plains;1
759;173;250;202;land;false;plains;1
760;222;130;197;land;false;plains;1
761;189;230;234;land;false;plains;1
762;187;191;230;land;false;forest;1
763;223;111;251;land;false;plains;1
764;198;187;209;land;false;desert;1
765;188;232;88;land;false;jungle;1
766;208;224;244;land;false;plains;1
767;233;248;207;land;false;forest;1
768;190;124;249;land;false;forest;1
769;161;230;188;land;false;forest;1
770;223;176;102;land;true;plains;1
771;134;222;192;land;false;plains;1
772;251;73;230;land;false;plains;1
773;176;197;180;land;false;plains;1
774;193;220;115;land;false;plains;1
775;109;168;233;land;false;forest;1
776;224;94;223;land;false;desert;1
777;249;246;173;land;false;jungle;1
778;227;226;121;land;false;forest;1
779;221;174;202;land;false;plains;1
780;87;185;237;land;false;plains;1
781;208;120;175;land;false;plains;1
782;235;107;219;land;false;jungle;1
783;236;144;200;land;true;jungle;1
784;141;153;241;land;false;mountain;1
785;253;104;228;land;false;plains;1
786;197;225;150;land;true;plains;1
787;191;106;248;land;false;plains;1
788;207;247;58;land;false;forest;1
789;159;248;160;land;true;jungle;1
790;194;218;171;land;true;forest;1
791;176;116;218;land;false;forest;1
792;111;195;244;land;false;plains;1
793;142;125;236;land;false;forest;1
794;110;232;197;land;false;forest;1
795;100;226;176;land;false;jungle;1
796;228;87;208;land;false;plains;1
797;136;252;251;land;true;forest;1
798;229;141;160;land;false;jungle;1
799;86;227;198;land;false;plains;1
800;211;59;250;land;false;desert;1
801;231;237;165;land;false;plains;1
802;72;248;197;land;false;plains;1
803;248;108;216;land;false;forest;1
804;240;235;56;land;true;jungle;1
805;252;129;196;land;false;plains;1
806;136;242;145;land;true;desert;1
807;228;243;213;land;false;plains;1
808;87;195;237;land;false;jungle;1
809;197;221;206;land;false;forest;1
810;229;155;186;land;false;forest;1
811;162;190;158;land;false;plains;1
812;138;234;135;land;true;plains;1
